bailable,energia,volumen,hablado,acustico,instrumental,directo,valencia,popularidad,clave,modo,tempo,genero
0.628,0.833,-7.482,0.0363,0.0128,0.171,0.0539,0.945,24,8,0,128.036,2
0.615,0.726,-7.128,0.0321,0.456,3.11e-05,0.104,0.53,24,0,0,123.998,2
0.531,0.723,-10.519,0.0916,0.336,0.0,0.339,0.335,32,1,1,144.976,2
0.825,0.862,-8.267,0.0415,0.458,0.868,0.154,0.554,31,2,0,130.008,2
0.74,0.929,-6.123,0.0473,0.00726,0.851,0.0931,0.686,28,11,0,125.006,2
0.425,0.88,-4.931,0.0459,0.00579,0.926,0.0828,0.063,39,11,0,179.658,2
0.708,0.662,-7.492,0.0791,0.0194,0.00132,0.0882,0.281,41,9,1,115.999,2
0.506,0.735,-4.827,0.143,0.23,0.0,0.231,0.32,40,7,1,131.333,2
0.81,0.826,-6.18,0.0519,0.0211,0.755,0.0682,0.731,30,0,1,119.998,2
0.428,0.621,-5.675,0.0339,0.014,0.0,0.0906,0.271,42,3,0,90.025,2
0.482,0.463,-16.122,0.0422,0.814,0.872,0.112,0.348,33,7,1,171.977,2
0.678,0.609,-7.142,0.0318,0.071,0.0973,0.144,0.247,43,8,1,98.026,2
0.766,0.64,-12.512,0.0607,0.000404,0.872,0.0775,0.152,22,1,0,127.97,2
0.733,0.837,-6.593,0.125,0.248,0.000555,0.359,0.911,42,0,1,121.093,2
0.867,0.823,-6.428,0.17,0.185,0.127,0.128,0.481,36,9,0,115.019,2
0.88,0.915,-5.993,0.12,0.205,0.518,0.13,0.736,30,1,1,123.03,2
0.876,0.915,-6.062,0.0395,0.92,0.454,0.0914,0.703,35,7,0,130.005,2
0.666,0.842,-6.513,0.0878,0.0775,0.0026,0.0884,0.769,38,9,0,119.966,2
0.952,0.917,-4.973,0.133,0.00449,0.297,0.0922,0.965,34,11,0,127.968,2
0.713,0.858,-5.075,0.0325,0.0411,4.22e-06,0.855,0.883,42,1,1,134.03,2
0.888,0.904,-4.709,0.157,0.249,0.0131,0.105,0.87,49,0,1,124.006,2
0.834,0.731,-4.439,0.266,0.115,0.000268,0.368,0.828,37,11,0,121.93,2
0.716,0.691,-7.525,0.108,0.228,0.394,0.652,0.836,24,7,1,180.035,2
0.889,0.841,-3.652,0.244,0.424,0.0,0.286,0.925,42,11,0,119.961,2
0.874,0.72,-3.682,0.0491,0.0245,0.0187,0.131,0.603,33,5,0,123.997,2
0.972,0.825,-6.382,0.259,0.446,7.65e-05,0.0633,0.747,32,2,1,115.957,2
0.739,0.882,-7.448,0.194,0.013,0.188,0.599,0.636,17,2,1,124.119,2
0.88,0.806,-6.589,0.0727,0.0338,0.297,0.0683,0.894,32,1,1,124.988,2
0.83,0.958,-4.734,0.22,0.199,2.48e-05,0.112,0.654,31,0,1,120.014,2
0.834,0.787,-7.273,0.261,0.667,0.000197,0.113,0.414,23,7,0,128.014,2
0.871,0.716,-5.941,0.174,0.142,3.4e-05,0.411,0.905,33,5,1,121.011,2
0.733,0.903,-4.955,0.0523,0.0375,0.304,0.0807,0.819,23,2,1,122.035,2
0.808,0.657,-6.365,0.0453,0.0257,0.644,0.32,0.41,25,0,0,120.966,2
0.86,0.615,-7.036,0.249,0.316,0.237,0.0701,0.435,49,4,0,121.986,2
0.827,0.885,-4.986,0.178,0.153,0.0222,0.122,0.757,35,4,0,122.015,2
0.649,0.939,-3.195,0.243,0.156,0.00266,0.872,0.346,30,7,1,127.933,2
0.52,0.907,-4.734,0.175,0.18,0.000512,0.367,0.457,21,6,1,206.059,2
0.694,0.859,-6.259,0.0654,0.00733,3.59e-05,0.352,0.719,29,5,1,144.003,2
0.857,0.579,-6.005,0.0588,0.413,0.236,0.314,0.709,35,0,1,112.994,2
0.981,0.794,-7.34,0.196,0.125,0.496,0.12,0.808,27,0,0,124.96,2
0.924,0.8,-4.311,0.0578,0.11,0.71,0.0879,0.294,21,2,1,127.993,2
0.79,0.912,-4.66,0.0762,0.103,0.194,0.146,0.728,26,0,1,124.095,2
0.695,0.875,-4.112,0.107,0.111,0.0,0.23,0.655,20,7,1,104.058,2
0.893,0.748,-5.596,0.051,0.311,2.59e-05,0.37,0.897,37,7,0,118.042,2
0.939,0.72,-7.119,0.0869,0.00188,0.827,0.0412,0.509,36,5,0,123.992,2
0.874,0.647,-6.99,0.0964,0.00118,0.63,0.602,0.713,20,0,1,124.026,2
0.801,0.597,-6.983,0.0559,0.0746,0.38,0.0856,0.72,54,0,1,120.012,2
0.795,0.767,-6.696,0.0692,0.00678,0.0,0.322,0.726,42,8,1,125.012,2
0.964,0.522,-5.382,0.136,0.0249,0.175,0.0429,0.709,40,2,1,126.024,2
0.767,0.879,-4.557,0.0772,0.321,0.0289,0.0878,0.817,29,0,1,118.013,2
0.766,0.982,-4.285,0.0986,0.0419,0.64,0.343,0.825,28,7,1,122.023,2
0.813,0.727,-6.913,0.164,0.229,0.4,0.113,0.607,43,5,0,110.985,2
0.939,0.692,-8.802,0.285,0.00451,0.804,0.111,0.416,44,0,1,126.06,2
0.717,0.818,-4.549,0.0483,0.231,0.0374,0.239,0.926,31,8,0,119.048,2
0.666,0.918,-5.891,0.0978,0.0281,0.218,0.1,0.597,44,1,0,122.99,2
0.742,0.935,-5.792,0.373,0.00734,2.1e-06,0.125,0.588,51,4,0,125.034,2
0.742,0.858,-4.515,0.0555,0.01,2.32e-05,0.0729,0.732,44,8,1,104.995,2
0.877,0.776,-4.801,0.0356,0.162,0.00398,0.609,0.958,38,5,0,124.011,2
0.888,0.753,-6.968,0.161,5.49e-05,0.806,0.0465,0.544,48,11,0,125.001,2
0.842,0.871,-5.143,0.0441,0.0587,0.000132,0.0849,0.949,22,0,0,119.97,2
0.824,0.701,-7.591,0.047,0.0436,0.382,0.327,0.836,26,10,0,123.051,2
0.705,0.885,-4.085,0.0791,0.167,0.0246,0.896,0.675,30,1,0,97.999,2
0.869,0.745,-4.092,0.0387,0.0944,0.125,0.0684,0.842,46,0,1,124.009,2
0.708,0.881,-5.411,0.0655,0.607,0.000364,0.12,0.527,33,7,1,99.988,2
0.706,0.842,-5.479,0.0501,0.126,0.00694,0.248,0.927,42,2,1,128.001,2
0.868,0.681,-9.205,0.0619,0.0387,0.578,0.0893,0.665,31,0,0,123.995,2
0.834,0.699,-11.855,0.0757,0.0311,0.376,0.0587,0.607,20,9,0,126.01,2
0.855,0.728,-7.569,0.0423,0.354,0.029,0.15,0.875,25,0,1,118.002,2
0.95,0.803,-9.407,0.104,0.00768,0.412,0.579,0.932,23,6,1,124.004,2
0.931,0.828,-5.223,0.172,0.289,2.23e-06,0.086,0.861,40,10,0,112.012,2
0.816,0.422,-9.473,0.0603,0.0009,0.868,0.13,0.776,22,10,0,114.975,2
0.859,0.761,-4.872,0.275,0.164,0.297,0.778,0.688,26,0,1,119.961,2
0.74,0.762,-5.172,0.158,0.0657,0.0,0.182,0.829,52,5,0,115.085,2
0.733,0.857,-5.22,0.0774,0.0141,0.0195,0.097,0.963,28,1,0,119.952,2
0.72,0.731,-4.713,0.071,0.382,3.77e-06,0.147,0.716,53,1,0,99.972,2
0.871,0.817,-4.783,0.0855,0.0386,0.836,0.109,0.751,43,7,1,119.973,2
0.612,0.719,-6.451,0.287,0.542,7.76e-06,0.0424,0.893,50,7,1,201.978,2
0.774,0.733,-5.63,0.151,0.0695,0.0103,0.0475,0.404,47,0,1,125.113,2
0.734,0.887,-4.634,0.0286,0.0298,0.0419,0.18,0.961,46,1,1,118.954,2
0.861,0.917,-4.052,0.0906,0.0217,0.0588,0.208,0.715,45,4,0,127.953,2
0.864,0.574,-9.636,0.0711,0.0449,0.025,0.0502,0.653,49,11,0,116.046,2
0.974,0.596,-7.835,0.226,0.156,0.513,0.418,0.92,47,8,0,121.513,2
0.762,0.927,-3.385,0.0659,0.0308,0.447,0.193,0.898,37,6,0,124.029,2
0.918,0.607,-7.584,0.0606,0.0297,8.5e-05,0.0864,0.419,41,4,0,124.003,2
0.715,0.905,-6.024,0.0835,0.0383,0.00233,0.302,0.562,43,7,0,125.96,2
0.798,0.832,-5.34,0.0916,0.167,0.0169,0.105,0.717,31,0,1,117.967,2
0.845,0.722,-5.669,0.0782,0.102,0.45,0.139,0.481,26,2,1,95.021,2
0.939,0.829,-5.911,0.25,0.105,0.159,0.216,0.799,32,9,1,127.055,2
0.85,0.669,-5.46,0.047,0.26,0.274,0.103,0.914,63,0,1,112.966,2
0.904,0.701,-9.145,0.0452,0.275,0.8,0.108,0.899,38,5,0,119.991,2
0.784,0.896,-7.604,0.211,0.711,0.0345,0.114,0.747,35,4,0,123.93,2
0.945,0.585,-6.667,0.192,0.293,0.00068,0.137,0.768,40,3,0,121.013,2
0.658,0.856,-4.207,0.232,0.262,3.93e-06,0.116,0.796,20,7,1,204.058,2
0.879,0.849,-6.115,0.182,0.00844,0.371,0.0689,0.732,54,9,0,120.995,2
0.931,0.71,-4.677,0.0553,0.139,3.28e-05,0.0803,0.821,25,0,0,125.043,2
0.97,0.557,-5.723,0.144,0.348,0.0559,0.0878,0.514,22,1,1,124.998,2
0.962,0.629,-8.255,0.215,0.0976,0.00253,0.0655,0.907,20,9,0,124.902,2
0.744,0.872,-4.856,0.0865,0.0306,0.311,0.0706,0.559,35,0,1,127.035,2
0.86,0.736,-7.582,0.0501,0.031,0.89,0.228,0.493,39,9,1,124.015,2
0.915,0.583,-11.096,0.217,0.0434,0.00635,0.218,0.837,39,2,0,100.004,2
0.867,0.726,-9.168,0.0928,0.0777,0.677,0.0876,0.717,41,1,1,120.002,2
0.874,0.668,-8.293,0.0991,0.229,0.0,0.116,0.801,44,0,1,116.972,2
0.904,0.768,-4.961,0.237,0.141,0.0172,0.104,0.866,43,7,1,107.937,2
0.744,0.751,-5.297,0.0327,0.0113,0.912,0.0903,0.807,37,0,1,127.981,2
0.591,0.955,-3.217,0.107,0.0119,0.0135,0.0852,0.536,45,7,1,98.927,2
0.727,0.965,-4.186,0.0909,0.0259,2.29e-06,0.166,0.941,46,11,0,130.023,2
0.829,0.713,-7.843,0.0478,0.00414,0.00614,0.0569,0.828,41,4,0,114.959,2
0.817,0.683,-6.59,0.139,0.214,8.62e-06,0.0798,0.815,49,10,1,119.053,2
0.797,0.9,-5.39,0.278,0.077,4.36e-05,0.118,0.944,43,5,0,124.077,2
0.761,0.768,-7.586,0.0483,0.00347,0.755,0.519,0.818,53,7,1,123.324,2
0.651,0.596,-9.944,0.0429,0.5,0.062,0.105,0.42,51,5,0,172.782,2
0.868,0.609,-6.081,0.0796,0.0312,0.0129,0.254,0.92,44,6,0,133.99,2
0.962,0.823,-4.945,0.196,0.143,0.119,0.0698,0.691,39,11,0,126.023,2
0.682,0.799,-4.302,0.122,0.0981,0.0,0.315,0.864,44,10,0,107.892,2
0.761,0.733,-7.881,0.0953,0.132,0.314,0.0879,0.815,40,0,1,115.065,2
0.893,0.582,-8.087,0.15,0.2,0.0248,0.0749,0.761,43,8,1,99.988,2
0.848,0.823,-4.021,0.0766,0.499,0.916,0.155,0.862,42,10,1,125.022,2
0.822,0.891,-5.104,0.0641,0.213,0.464,0.0851,0.72,39,1,0,104.01,2
0.94,0.837,-4.143,0.146,0.079,2.63e-05,0.135,0.924,50,9,0,119.985,2
0.603,0.469,-8.925,0.0553,0.187,0.738,0.0932,0.705,47,6,0,175.901,2
0.826,0.89,-4.671,0.163,0.0067,0.00046,0.0659,0.558,41,0,0,124.056,2
0.896,0.684,-6.099,0.0731,0.0461,0.051,0.164,0.686,55,1,1,99.995,2
0.742,0.223,-17.542,0.0658,0.957,0.728,0.11,0.392,38,4,1,91.911,2
0.86,0.762,-7.874,0.0296,0.255,0.456,0.129,0.935,49,5,0,111.967,2
0.823,0.86,-4.999,0.163,0.0594,0.000744,0.109,0.731,40,2,1,124.023,2
0.865,0.881,-6.812,0.13,0.43,0.195,0.314,0.851,45,1,1,128.042,2
0.672,0.978,-3.246,0.106,0.138,0.000482,0.212,0.567,40,9,1,126.022,2
0.701,0.851,-8.048,0.0385,8.55e-05,0.214,0.134,0.543,40,11,0,122.008,2
0.763,0.871,-6.332,0.0652,0.194,0.00107,0.265,0.849,38,9,0,127.998,2
0.969,0.623,-6.243,0.0915,0.0256,0.0327,0.0217,0.96,37,10,0,114.997,2
0.825,0.869,-5.335,0.334,0.0227,0.103,0.279,0.699,39,1,1,132.055,2
0.925,0.501,-8.752,0.164,0.0799,0.756,0.591,0.694,39,5,0,114.019,2
0.812,0.827,-5.251,0.0659,0.0114,4.53e-06,0.0776,0.899,37,6,1,115.006,2
0.797,0.493,-7.891,0.193,0.451,0.000131,0.118,0.624,43,11,1,91.009,2
0.774,0.71,-6.726,0.0747,0.419,3.77e-05,0.18,0.739,37,9,0,100.071,2
0.843,0.736,-7.972,0.0762,0.0378,0.54,0.0783,0.66,37,6,1,125.012,2
0.563,0.931,-3.12,0.0726,0.0841,0.0,0.276,0.503,39,2,0,135.951,2
0.753,0.624,-5.824,0.0746,0.159,0.00113,0.135,0.792,38,11,1,98.962,2
0.651,0.908,-2.894,0.0604,0.335,1.46e-05,0.0624,0.701,45,5,0,96.002,2
0.816,0.761,-3.941,0.0368,0.264,1.86e-06,0.0995,0.827,50,2,0,120.008,2
0.886,0.712,-5.928,0.11,0.0021,0.593,0.0282,0.49,40,6,0,123.018,2
0.789,0.737,-4.501,0.049,0.00107,0.898,0.057,0.679,36,9,1,124.004,2
0.781,0.774,-6.161,0.0768,0.203,0.0,0.0635,0.783,36,0,1,104.995,2
0.801,0.546,-7.256,0.132,0.28,0.929,0.141,0.902,56,11,1,94.0,2
0.626,0.619,-8.698,0.227,0.0659,0.000607,0.168,0.611,38,1,1,99.792,2
0.788,0.695,-6.492,0.0401,0.178,0.379,0.102,0.816,36,11,0,124.015,2
0.624,0.918,-8.647,0.0989,0.00471,0.761,0.0709,0.625,41,9,0,110.984,2
0.83,0.703,-5.74,0.0887,0.0786,0.000113,0.0624,0.779,38,6,1,123.006,2
0.931,0.819,-6.045,0.211,0.042,0.728,0.71,0.735,35,10,0,125.035,2
0.752,0.722,-7.507,0.207,0.0263,0.00396,0.0644,0.557,37,0,0,119.834,2
0.641,0.665,-5.027,0.339,0.491,0.0,0.06,0.618,38,9,0,200.388,2
0.497,0.915,-3.189,0.367,0.285,0.0,0.189,0.739,36,0,0,204.475,2
0.767,0.7,-8.253,0.184,0.268,0.736,0.105,0.548,40,5,1,127.973,2
0.617,0.844,-4.384,0.0764,0.0452,0.000189,0.0737,0.734,58,9,0,175.98,2
0.75,0.796,-5.968,0.146,0.00679,0.0,0.347,0.6,37,10,0,101.03,2
0.727,0.669,-6.835,0.0515,0.0344,0.00313,0.162,0.539,48,1,1,115.82,2
0.665,0.81,-5.164,0.0892,0.0216,1.13e-05,0.125,0.843,39,1,1,98.263,2
0.424,0.355,-6.883,0.0358,0.802,0.0,0.27,0.37,54,4,0,124.657,2
0.83,0.962,-6.955,0.187,0.239,0.00258,0.68,0.425,35,8,1,123.049,2
0.793,0.868,-4.001,0.173,0.0304,0.00961,0.085,0.85,43,0,1,124.985,2
0.825,0.845,-6.345,0.088,0.00423,0.719,0.182,0.764,35,10,0,123.034,2
0.885,0.835,-3.238,0.142,0.197,2.13e-05,0.175,0.836,42,9,0,125.027,2
0.839,0.754,-7.325,0.147,0.181,0.000227,0.0504,0.665,39,7,0,120.034,2
0.711,0.929,-5.264,0.17,0.699,0.00096,0.293,0.759,41,0,0,110.064,2
0.696,0.945,-5.151,0.0868,0.0508,0.84,0.115,0.164,50,2,1,124.001,2
0.655,0.976,-4.971,0.0485,0.0045,0.688,0.178,0.0729,50,10,0,126.032,2
0.708,0.863,-4.001,0.0606,0.00885,0.366,0.285,0.437,48,9,1,127.981,2
0.684,0.941,-2.971,0.0526,0.00942,1.28e-05,0.13,0.252,46,11,0,125.999,2
0.667,0.895,-3.885,0.111,0.00377,0.0894,0.346,0.568,45,1,1,127.98,2
0.607,0.949,-4.725,0.197,0.0992,7.07e-05,0.117,0.26,48,9,0,127.805,2
0.625,0.969,-4.016,0.124,0.00261,0.944,0.694,0.217,48,0,0,126.017,2
0.789,0.926,-3.777,0.273,0.000109,2.79e-05,0.321,0.599,42,1,0,126.038,2
0.759,0.851,-3.796,0.158,0.0002,0.0941,0.16,0.151,41,6,1,125.968,2
0.751,0.969,-3.149,0.0771,0.000413,0.759,0.265,0.214,48,9,1,125.984,2
0.75,0.918,-2.993,0.119,0.000714,0.00609,0.303,0.394,42,0,1,126.015,2
0.828,0.734,-5.537,0.0901,0.00341,0.884,0.069,0.515,39,9,1,124.975,2
0.593,0.94,-4.684,0.0432,0.00354,0.788,0.0963,0.0911,38,1,0,129.99,2
0.543,0.823,-6.076,0.0853,0.000428,0.849,0.0939,0.123,39,11,0,127.952,2
0.845,0.899,-2.861,0.505,0.00684,0.0169,0.0394,0.384,37,2,1,130.046,2
0.616,0.922,-3.046,0.111,0.0114,0.00523,0.244,0.272,37,6,0,128.027,2
0.73,0.969,-4.34,0.118,0.00038,0.179,0.159,0.259,34,1,1,127.968,2
0.727,0.962,-3.633,0.0508,0.000465,0.504,0.0638,0.213,35,9,1,128.031,2
0.7,0.922,-4.517,0.326,0.0486,0.152,0.228,0.615,35,11,0,127.884,2
0.753,0.959,-2.549,0.179,0.00549,0.0,0.278,0.751,33,1,1,126.046,2
0.697,0.94,-2.866,0.106,0.00102,0.0118,0.423,0.154,32,0,1,128.018,2
0.728,0.858,-4.523,0.107,0.00149,0.143,0.0759,0.553,34,5,1,129.996,2
0.579,0.955,-2.974,0.0439,0.00314,0.577,0.387,0.524,32,1,1,125.914,2
0.806,0.826,-5.413,0.0943,0.000176,0.332,0.0815,0.435,30,11,0,126.024,2
0.696,0.938,-4.011,0.0943,0.00211,0.231,0.0812,0.427,31,7,1,128.048,2
0.649,0.924,-3.422,0.0557,0.000648,0.299,0.101,0.691,29,1,1,128.02,2
0.787,0.981,-2.725,0.213,0.014,0.00159,0.147,0.388,28,1,1,125.998,2
0.789,0.795,-4.72,0.0676,0.0246,0.617,0.0938,0.67,31,5,1,128.043,2
0.788,0.916,-3.248,0.121,0.3,0.0147,0.352,0.631,27,3,0,126.004,2
0.664,0.958,-2.886,0.108,0.00235,0.00196,0.489,0.428,44,1,1,125.97,2
0.803,0.984,-3.93,0.0548,0.00027,0.846,0.0434,0.371,53,1,1,127.994,2
0.836,0.949,-4.127,0.0786,0.00295,0.247,0.0542,0.506,62,11,0,126.007,2
0.875,0.704,-4.198,0.146,0.0312,0.518,0.132,0.494,36,11,0,126.997,2
0.839,0.922,-3.166,0.0568,0.0215,0.00936,0.0548,0.328,50,0,1,122.986,2
0.715,0.968,-2.06,0.339,0.0221,0.0258,0.59,0.484,49,11,0,127.931,2
0.604,0.88,-4.059,0.0967,0.0135,0.467,0.0706,0.242,41,1,1,124.665,2
0.786,0.964,-4.561,0.123,0.00399,0.793,0.128,0.466,29,7,1,125.988,2
0.675,0.925,-0.247,0.104,0.00323,0.758,0.112,0.192,48,1,1,170.084,2
0.776,0.978,-3.109,0.152,0.104,0.765,0.0566,0.587,21,7,1,123.986,2
0.852,0.932,-2.259,0.247,0.038,0.149,0.801,0.49,22,1,1,124.034,2
0.626,0.973,-2.582,0.221,0.0417,0.00114,0.13,0.157,33,7,1,139.621,2
0.837,0.803,-7.823,0.184,0.0862,0.00597,0.0723,0.0374,57,10,0,127.995,2
0.816,0.97,-5.229,0.128,0.00107,0.832,0.32,0.893,40,2,1,127.007,2
0.829,0.688,-7.955,0.0473,0.00257,0.101,0.303,0.273,32,2,1,126.011,2
0.802,0.833,-3.986,0.339,0.00351,0.00169,0.36,0.452,58,11,0,132.006,2
0.599,0.92,-2.843,0.13,0.00119,0.403,0.209,0.285,56,2,1,179.986,2
0.902,0.722,-5.792,0.168,0.00855,0.165,0.0849,0.464,38,11,1,126.029,2
0.795,0.899,-4.202,0.0685,0.00235,0.000392,0.199,0.329,70,0,1,125.978,2
0.895,0.106,-8.614,0.0789,0.807,3.52e-05,0.0905,0.384,43,10,0,119.051,2
0.88,0.635,-5.364,0.0451,0.00271,0.164,0.0814,0.784,34,6,0,126.043,2
0.34,0.775,-4.832,0.0551,0.00547,0.000269,0.27,0.226,53,11,0,75.199,2
0.63,0.886,-7.573,0.0281,0.202,2.49e-05,0.0708,0.877,27,5,0,123.974,2
0.486,0.896,-6.189,0.0346,0.0015,0.0443,0.217,0.195,72,11,0,123.967,2
0.834,0.661,-6.677,0.0621,0.0777,3.38e-05,0.238,0.458,53,0,1,122.978,2
0.61,0.753,-5.688,0.119,0.0646,0.0,0.133,0.606,50,0,1,128.074,2
0.718,0.865,-5.22,0.0369,0.0225,1.61e-06,0.0731,0.207,49,9,0,121.931,2
0.681,0.866,-3.141,0.0404,0.201,0.0,0.28,0.308,48,0,1,124.983,2
0.6,0.78,-5.196,0.0379,0.0314,0.0,0.116,0.437,49,4,1,122.038,2
0.728,0.875,-4.049,0.0406,0.000869,0.00139,0.315,0.64,60,9,0,124.037,2
0.813,0.818,-5.549,0.0817,0.00119,0.0225,0.0192,0.94,43,11,1,121.996,2
0.367,0.783,-4.504,0.154,0.00515,0.0,0.0545,0.289,56,6,1,88.013,2
0.751,0.719,-6.137,0.101,0.0365,0.0146,0.203,0.292,50,11,0,122.05,2
0.371,0.694,-5.598,0.0401,0.015,0.0,0.21,0.308,55,4,0,119.991,2
0.731,0.516,-7.324,0.0385,0.0431,1.77e-06,0.519,0.724,39,6,0,120.015,2
0.695,0.772,-5.998,0.0643,0.0323,0.00133,0.147,0.342,47,7,0,124.058,2
0.601,0.813,-5.233,0.0624,0.0105,0.0,0.125,0.384,61,9,0,127.18,2
0.739,0.923,-4.512,0.0583,0.202,0.0,0.186,0.778,41,8,0,124.01,2
0.651,0.659,-6.952,0.0318,0.394,0.0,0.0882,0.526,26,9,0,126.034,2
0.784,0.906,-3.001,0.197,0.0588,0.0,0.342,0.758,34,11,0,126.021,2
0.569,0.889,-5.419,0.0333,0.00779,0.0,0.304,0.584,58,9,1,128.001,2
0.667,0.635,-5.924,0.0365,0.0534,0.0,0.0963,0.217,66,6,1,119.948,2
0.669,0.895,-3.787,0.0575,0.128,0.0,0.297,0.576,75,5,0,124.964,2
0.56,0.588,-9.975,0.0448,0.331,0.0,0.136,0.403,29,9,1,121.96,2
0.673,0.672,-6.699,0.0612,0.0119,0.0,0.237,0.62,39,5,0,114.957,2
0.592,0.873,-5.65,0.0275,0.0715,0.00982,0.142,0.516,80,9,1,122.011,2
0.677,0.726,-5.617,0.0408,0.158,0.0,0.336,0.542,24,9,1,102.056,2
0.664,0.855,-4.462,0.0983,0.216,0.0,0.0868,0.716,60,0,1,125.025,2
0.575,0.974,-1.693,0.117,0.221,0.00967,0.0949,0.534,33,3,0,127.776,2
0.774,0.8,-2.716,0.0311,0.0746,4.42e-06,0.0703,0.444,52,11,0,124.957,2
0.712,0.744,-5.496,0.0447,0.017,1.25e-05,0.532,0.615,43,4,1,107.968,2
0.621,0.898,-4.569,0.0401,0.0976,1.08e-05,0.404,0.332,63,10,1,124.018,2
0.672,0.944,-2.781,0.0481,0.0386,0.153,0.0455,0.464,61,0,0,125.964,2
0.628,0.673,-5.943,0.0406,0.0193,0.0,0.0858,0.57,48,1,1,149.955,2
0.734,0.862,-2.793,0.115,0.271,0.0,0.0681,0.791,40,4,0,123.009,2
0.603,0.649,-5.848,0.0476,0.0105,0.0,0.243,0.672,65,11,1,124.073,2
0.601,0.726,-4.827,0.0804,0.0053,0.0,0.0638,0.256,63,1,1,124.078,2
0.684,0.816,-5.211,0.0322,0.0181,0.0,0.0222,0.702,72,10,0,121.993,2
0.704,0.801,-5.655,0.161,0.227,0.0,0.17,0.522,31,8,0,100.004,2
0.661,0.876,-4.254,0.0512,0.0473,0.0,0.0597,0.432,32,1,0,123.973,2
0.61,0.645,-5.737,0.0648,0.307,0.0,0.198,0.4,25,1,1,126.077,2
0.597,0.869,-3.484,0.0454,0.107,4.38e-05,0.118,0.479,23,11,1,130.024,2
0.653,0.911,-2.979,0.0645,0.0623,5.22e-05,0.301,0.335,50,9,0,125.959,2
0.583,0.738,-5.209,0.0402,0.311,0.0,0.148,0.523,50,7,1,113.978,2
0.414,0.702,-3.315,0.0909,0.00721,0.0,0.162,0.338,14,7,1,96.989,2
0.719,0.743,-6.077,0.169,0.0101,1.82e-05,0.0371,0.542,43,6,0,102.016,2
0.668,0.766,-5.364,0.0927,0.0764,0.0,0.237,0.366,21,10,1,127.896,2
0.406,0.681,-5.201,0.0521,0.552,0.0,0.112,0.343,41,6,1,90.498,2
0.644,0.956,-3.055,0.158,0.0388,0.000253,0.331,0.538,43,0,0,121.995,2
0.667,0.841,-6.98,0.104,0.0075,1.45e-05,0.7,0.441,43,10,1,124.968,2
0.658,0.678,-4.407,0.058,0.303,0.0,0.361,0.662,73,1,1,97.976,2
0.703,0.832,-7.202,0.0689,0.00149,0.127,0.0696,0.667,69,0,0,122.029,2
0.705,0.695,-4.616,0.0327,0.0697,0.0,0.234,0.678,40,6,1,106.031,2
0.654,0.711,-7.438,0.0383,0.0214,0.00191,0.0903,0.198,75,1,0,127.957,2
0.558,0.93,-5.742,0.0404,0.0614,0.00238,0.137,0.454,34,0,0,119.97,2
0.653,0.708,-5.385,0.0345,0.109,0.0011,0.163,0.347,55,10,1,111.924,2
0.598,0.906,-5.21,0.191,0.00428,3.21e-05,0.18,0.153,22,1,1,126.001,2
0.708,0.868,-3.287,0.0431,0.0313,0.0,0.122,0.72,68,6,1,124.994,2
0.693,0.837,-8.246,0.0382,0.00756,0.000296,0.233,0.501,36,6,0,122.983,2
0.759,0.747,-6.257,0.0483,0.00907,0.154,0.0513,0.616,14,1,0,124.002,2
0.767,0.862,-3.157,0.0799,0.448,0.0,0.0806,0.767,53,6,1,125.997,2
0.525,0.825,-7.131,0.0372,0.0193,0.809,0.0962,0.196,31,9,0,127.963,2
0.682,0.967,-4.268,0.0396,0.00762,0.278,0.0614,0.188,10,1,1,110.024,2
0.591,0.645,-4.062,0.045,0.0395,0.00134,0.112,0.0627,40,10,1,125.983,2
0.503,0.757,-6.319,0.0602,0.00239,0.000473,0.569,0.353,11,8,1,127.928,2
0.52,0.835,-7.775,0.0544,0.278,0.863,0.0711,0.373,49,1,1,127.955,2
0.506,0.726,-5.964,0.0366,0.00308,8.05e-05,0.266,0.266,54,5,0,128.044,2
0.733,0.821,-6.021,0.0991,0.000643,0.373,0.0617,0.63,52,7,1,128.013,2
0.682,0.936,-3.934,0.0578,0.00325,0.00555,0.237,0.207,54,10,0,128.023,2
0.696,0.93,-4.918,0.0515,0.0128,0.624,0.0881,0.505,39,3,0,127.992,2
0.689,0.962,-6.555,0.136,0.00216,0.411,0.123,0.0422,38,1,0,117.988,2
0.583,0.88,-3.291,0.0391,0.00332,0.32,0.0961,0.0717,28,11,0,150.003,2
0.61,0.934,-3.984,0.16,0.0024,0.00345,0.396,0.512,31,0,1,128.01,2
0.576,0.733,-5.278,0.0288,0.00135,0.000215,0.107,0.551,55,7,0,150.12,2
0.589,0.959,-2.817,0.15,0.00176,0.000445,0.501,0.422,16,2,1,127.993,2
0.61,0.907,-5.224,0.154,0.0207,3.82e-05,0.165,0.515,42,2,1,126.235,2
0.649,0.816,-7.034,0.0432,0.0137,0.000204,0.328,0.253,50,6,1,134.989,2
0.767,0.477,-8.318,0.0475,0.0383,7.15e-05,0.156,0.556,61,7,0,123.015,2
0.408,0.879,-4.676,0.119,0.0112,0.000703,0.124,0.525,37,8,1,128.603,2
0.711,0.921,-3.708,0.0919,0.0235,0.000391,0.265,0.745,41,7,1,127.96,2
0.783,0.738,-4.878,0.0343,0.00916,0.000189,0.0726,0.501,41,7,1,125.968,2
